Zip,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source,"Congressional District",Congress,"Current Representative Last name","Current Representative First name","Current Representative Birthday","Current Representative Gender","Current Representative Party","Current Representative Url","Current Representative Address","Current Representative Phone","Current Representative Contact form","Current Representative RSS url","Current Representative Twitter","Current Representative Facebook","Current Representative YouTube","Current Representative YouTube id","Current Representative Bioguide id","Current Representative Thomas id","Current Representative OpenSecrets id","Current Representative LIS id","Current Representative C-SPAN id","Current Representative GovTrack id","Current Representative Vote Smart id","Current Representative Ballotpedia id","Current Representative Washington post id","Current Representative ICPSR id","Current Representative Wikipedia id","Current Representative Source","Current Senator #1 Last name","Current Senator #1 First name","Current Senator #1 Birthday","Current Senator #1 Gender","Current Senator #1 Party","Current Senator #1 Url","Current Senator #1 Address","Current Senator #1 Phone","Current Senator #1 Contact form","Current Senator #1 RSS url","Current Senator #1 Twitter","Current Senator #1 Facebook","Current Senator #1 YouTube","Current Senator #1 YouTube id","Current Senator #1 Bioguide id","Current Senator #1 Thomas id","Current Senator #1 OpenSecrets id","Current Senator #1 LIS id","Current Senator #1 C-SPAN id","Current Senator #1 GovTrack id","Current Senator #1 Vote Smart id","Current Senator #1 Ballotpedia id","Current Senator #1 Washington post id","Current Senator #1 ICPSR id","Current Senator #1 Wikipedia id","Current Senator #1 Source","Current Senator #2 Last name","Current Senator #2 First name","Current Senator #2 Birthday","Current Senator #2 Gender","Current Senator #2 Party","Current Senator #2 Url","Current Senator #2 Address","Current Senator #2 Phone","Current Senator #2 Contact form","Current Senator #2 RSS url","Current Senator #2 Twitter","Current Senator #2 Facebook","Current Senator #2 YouTube","Current Senator #2 YouTube id","Current Senator #2 Bioguide id","Current Senator #2 Thomas id","Current Senator #2 OpenSecrets id","Current Senator #2 LIS id","Current Senator #2 C-SPAN id","Current Senator #2 GovTrack id","Current Senator #2 Vote Smart id","Current Senator #2 Ballotpedia id","Current Senator #2 Washington post id","Current Senator #2 ICPSR id","Current Senator #2 Wikipedia id","Current Senator #2 Source"
1060,42.321488,-72.630588,1,place,,,,,Northampton,MA,"Hampshire County",01060,US,"TIGER/Line® dataset from the US Census Bureau",MA2,118th,McGovern,James,1959-11-20,M,Democrat,https://mcgovern.house.gov,"370 Cannon House Office Building Washington DC 20515-2102",202-225-6101,,http://mcgovern.house.gov/common/rss/?rss=15,RepMcGovern,RepJimMcGovern,repjimmcgovern,UCpiUqp2ZF64tXqgR_EQo27g,M000312,01504,N00000179,,45976,400263,552,"Jim McGovern (Massachusetts)",,29729,"Jim McGovern (American politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Markey,Edward,1946-07-11,M,Democrat,https://www.markey.senate.gov,"255 Dirksen Senate Office Building Washington DC 20510",202-224-2742,https://www.markey.senate.gov/contact,,SenMarkey,EdJMarkey,RepMarkey,UCT1ujew5yQy2uMhGrjiKHoA,M000133,00735,N00000270,S369,260,400253,26900,"Ed Markey",,14435,"Ed Markey","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Warren,Elizabeth,1949-06-22,F,Democrat,https://www.warren.senate.gov,"309 Hart Senate Office Building Washington DC 20510",202-224-4543,https://www.warren.senate.gov/?p=email_senator,http://www.warren.senate.gov/rss/?p=hot_topic,SenWarren,senatorelizabethwarren,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,W000817,02182,N00033492,S366,1023023,412542,141272,"Elizabeth Warren",,41301,"Elizabeth Warren","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
1061,42.369562,-72.63599,1,place,,,,,Northampton,MA,"Hampshire County",01061,US,"TIGER/Line® dataset from the US Census Bureau",MA2,118th,McGovern,James,1959-11-20,M,Democrat,https://mcgovern.house.gov,"370 Cannon House Office Building Washington DC 20515-2102",202-225-6101,,http://mcgovern.house.gov/common/rss/?rss=15,RepMcGovern,RepJimMcGovern,repjimmcgovern,UCpiUqp2ZF64tXqgR_EQo27g,M000312,01504,N00000179,,45976,400263,552,"Jim McGovern (Massachusetts)",,29729,"Jim McGovern (American politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Markey,Edward,1946-07-11,M,Democrat,https://www.markey.senate.gov,"255 Dirksen Senate Office Building Washington DC 20510",202-224-2742,https://www.markey.senate.gov/contact,,SenMarkey,EdJMarkey,RepMarkey,UCT1ujew5yQy2uMhGrjiKHoA,M000133,00735,N00000270,S369,260,400253,26900,"Ed Markey",,14435,"Ed Markey","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Warren,Elizabeth,1949-06-22,F,Democrat,https://www.warren.senate.gov,"309 Hart Senate Office Building Washington DC 20510",202-224-4543,https://www.warren.senate.gov/?p=email_senator,http://www.warren.senate.gov/rss/?p=hot_topic,SenWarren,senatorelizabethwarren,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,W000817,02182,N00033492,S366,1023023,412542,141272,"Elizabeth Warren",,41301,"Elizabeth Warren","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
1062,42.328314,-72.703923,1,place,,,,,Florence,MA,"Hampshire County",01062,US,"TIGER/Line® dataset from the US Census Bureau",MA2,118th,McGovern,James,1959-11-20,M,Democrat,https://mcgovern.house.gov,"370 Cannon House Office Building Washington DC 20515-2102",202-225-6101,,http://mcgovern.house.gov/common/rss/?rss=15,RepMcGovern,RepJimMcGovern,repjimmcgovern,UCpiUqp2ZF64tXqgR_EQo27g,M000312,01504,N00000179,,45976,400263,552,"Jim McGovern (Massachusetts)",,29729,"Jim McGovern (American politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Markey,Edward,1946-07-11,M,Democrat,https://www.markey.senate.gov,"255 Dirksen Senate Office Building Washington DC 20510",202-224-2742,https://www.markey.senate.gov/contact,,SenMarkey,EdJMarkey,RepMarkey,UCT1ujew5yQy2uMhGrjiKHoA,M000133,00735,N00000270,S369,260,400253,26900,"Ed Markey",,14435,"Ed Markey","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Warren,Elizabeth,1949-06-22,F,Democrat,https://www.warren.senate.gov,"309 Hart Senate Office Building Washington DC 20510",202-224-4543,https://www.warren.senate.gov/?p=email_senator,http://www.warren.senate.gov/rss/?p=hot_topic,SenWarren,senatorelizabethwarren,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,W000817,02182,N00033492,S366,1023023,412542,141272,"Elizabeth Warren",,41301,"Elizabeth Warren","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
1063,42.318882,-72.63853,1,place,,,,,Northampton,MA,"Hampshire County",01063,US,"TIGER/Line® dataset from the US Census Bureau",MA2,118th,McGovern,James,1959-11-20,M,Democrat,https://mcgovern.house.gov,"370 Cannon House Office Building Washington DC 20515-2102",202-225-6101,,http://mcgovern.house.gov/common/rss/?rss=15,RepMcGovern,RepJimMcGovern,repjimmcgovern,UCpiUqp2ZF64tXqgR_EQo27g,M000312,01504,N00000179,,45976,400263,552,"Jim McGovern (Massachusetts)",,29729,"Jim McGovern (American politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Markey,Edward,1946-07-11,M,Democrat,https://www.markey.senate.gov,"255 Dirksen Senate Office Building Washington DC 20510",202-224-2742,https://www.markey.senate.gov/contact,,SenMarkey,EdJMarkey,RepMarkey,UCT1ujew5yQy2uMhGrjiKHoA,M000133,00735,N00000270,S369,260,400253,26900,"Ed Markey",,14435,"Ed Markey","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Warren,Elizabeth,1949-06-22,F,Democrat,https://www.warren.senate.gov,"309 Hart Senate Office Building Washington DC 20510",202-224-4543,https://www.warren.senate.gov/?p=email_senator,http://www.warren.senate.gov/rss/?p=hot_topic,SenWarren,senatorelizabethwarren,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,W000817,02182,N00033492,S366,1023023,412542,141272,"Elizabeth Warren",,41301,"Elizabeth Warren","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
25637,37.861769,-82.029476,1,place,,,,,"Mount Gay",WV,"Logan County",25637,US,"TIGER/Line® dataset from the US Census Bureau",WV1,118th,Miller,Carol,1950-11-04,F,Republican,https://miller.house.gov,"465 Cannon House Office Building Washington DC 20515-4801",202-225-3452,,,RepCarolMiller,,,,M001205,,N00041542,,,412837,52123,"Carol Miller (West Virginia)",,21946,"Carol Miller (politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Manchin,Joe,1947-08-24,M,Independent,https://www.manchin.senate.gov,"306 Hart Senate Office Building Washington DC 20510",202-224-3954,https://www.manchin.senate.gov/public/index.cfm/contact-form,http://www.manchin.senate.gov/public/index.cfm/rss/feed,Sen_JoeManchin,JoeManchinIII,SenatorJoeManchin,UCGyPK_ye2ptpzQgOjKIn7ag,M001183,01983,N00032838,S338,62864,412391,7547,"Joe Manchin III",,40915,"Joe Manchin","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Capito,Shelley,1953-11-26,F,Republican,https://www.capito.senate.gov,"170 Russell Senate Office Building Washington DC 20510",202-224-6472,https://www.capito.senate.gov/contact/contact-shelley,,SenCapito,senshelley,,UCbiXdR4XQ3vD9Xp5lfR9QXw,C001047,01676,N00009771,S372,83737,400061,11701,"Shelley Moore Capito",,20146,"Shelley Moore Capito","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
74804,35.386758,-96.933148,1,place,,,,,Shawnee,OK,"Pottawatomie County",74804,US,"TIGER/Line® dataset from the US Census Bureau",OK5,118th,Bice,Stephanie,1973-11-11,F,Republican,https://bice.house.gov,"2437 Rayburn House Office Building Washington DC 20515-3605",202-225-2132,,,RepBice,,,,B000740,,N00044579,,,456841,,"Stephanie Bice",,,"Stephanie Bice","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Lankford,James,1968-03-04,M,Republican,https://www.lankford.senate.gov,"316 Hart Senate Office Building Washington DC 20510",202-224-5754,https://www.lankford.senate.gov/contact/email,,SenatorLankford,SenatorLankford,SenatorLankford,UCz8T6sK5fEycyWmVz6Vpe5Q,L000575,02050,N00031129,S378,1033847,412464,124938,"James Lankford",,21166,"James Lankford","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Mullin,Markwayne,1977-07-26,M,Republican,https://www.mullin.senate.gov,"330 Hart Senate Office Building Washington DC 20510",202-224-4721,https://www.mullin.senate.gov/contact/,,SenMullin,RepMullin,,UCLQlm-cbGbJj9baZC6oFsag,M001190,02156,N00033410,S419,1034045,412568,135898,"Markwayne Mullin",,21355,"Markwayne Mullin","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
66614,39.017305,-95.779995,1,place,,,,,Topeka,KS,"Shawnee County",66614,US,"TIGER/Line® dataset from the US Census Bureau",KS2,118th,LaTurner,Jacob,1988-02-17,M,Republican,https://laturner.house.gov,"2441 Rayburn House Office Building Washington DC 20515-1602",202-225-6601,,,RepLaTurner,,,,L000266,,N00044232,,,456824,,,,,"Jake LaTurner","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Moran,Jerry,1954-05-29,M,Republican,https://www.moran.senate.gov,"521 Dirksen Senate Office Building Washington DC 20510",202-224-6521,https://www.moran.senate.gov/public/index.cfm/e-mail-jerry,http://www.moran.senate.gov/public/index.cfm/rss/feed/,JerryMoran,jerrymoran,senatorjerrymoran,UC1oRxeUPam6-53wPBZ3N02A,M000934,01507,N00005282,S347,45469,400284,542,"Jerry Moran",,29722,"Jerry Moran","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Marshall,Roger,1960-08-09,M,Republican,https://www.marshall.senate.gov,"479A Russell Senate Office Building Washington DC 20510",202-224-4774,https://www.marshall.senate.gov/contact/,,SenatorMarshall,,,,M001198,,N00037034,S411,103425,412704,172080,"Roger Marshall",,21734,"Roger Marshall (politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
58423,47.464366,-99.830601,1,place,,,,,Chaseley,ND,"Wells County",58423,US,"TIGER/Line® dataset from the US Census Bureau",ND0,118th,Armstrong,Kelly,1976-10-08,M,Republican,https://armstrong.house.gov,"2235 Rayburn House Office Building Washington DC 20515-3400",202-225-2611,,,RepArmstrongND,,,,A000377,,N00042868,,,412794,139338,"Kelly Armstrong",,21901,"Kelly Armstrong","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Hoeven,John,1957-03-13,M,Republican,https://www.hoeven.senate.gov,"338 Russell Senate Office Building Washington DC 20510",202-224-2551,https://www.hoeven.senate.gov/contact/contact-the-senator,http://www.hoeven.senate.gov/public/index.cfm/rss/feed,SenJohnHoeven,SenatorJohnHoeven,senatorjohnhoevennd,UC1kQIC2Q_Fq9_NRqdb6eHiw,H001061,02079,N00031688,S344,85233,412494,41788,"John Hoeven",,41107,"John Hoeven","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Cramer,Kevin,1961-01-21,M,Republican,https://www.cramer.senate.gov,"313 Hart Senate Office Building Washington DC 20510",202-224-2043,https://www.cramer.senate.gov/contact/contact-kevin,,SenKevinCramer,CongressmanKevinCramer,kevincramer,UCqUPdO9XaAW-dvwwXKbIVdA,C001096,02144,N00004614,S398,7600,412555,444,"Kevin Cramer",,21350,"Kevin Cramer","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
1082,42.25485,-72.24602,1,place,,,,,Ware,MA,"Hampshire County",01082,US,"TIGER/Line® dataset from the US Census Bureau",MA1,118th,Neal,Richard,1949-02-14,M,Democrat,https://neal.house.gov,"372 Cannon House Office Building Washington DC 20515-2101",202-225-5601,,http://neal.house.gov/index.php?format=feed&amp;type=rss,RepRichardNeal,reprichardneal,RepRichardENeal,UCZVtTydu0-MSK6G12GaKA4g,N000015,00854,N00000153,,6103,400291,26895,"Richard Neal",,15616,"Richard Neal","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Markey,Edward,1946-07-11,M,Democrat,https://www.markey.senate.gov,"255 Dirksen Senate Office Building Washington DC 20510",202-224-2742,https://www.markey.senate.gov/contact,,SenMarkey,EdJMarkey,RepMarkey,UCT1ujew5yQy2uMhGrjiKHoA,M000133,00735,N00000270,S369,260,400253,26900,"Ed Markey",,14435,"Ed Markey","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Warren,Elizabeth,1949-06-22,F,Democrat,https://www.warren.senate.gov,"309 Hart Senate Office Building Washington DC 20510",202-224-4543,https://www.warren.senate.gov/?p=email_senator,http://www.warren.senate.gov/rss/?p=hot_topic,SenWarren,senatorelizabethwarren,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,W000817,02182,N00033492,S366,1023023,412542,141272,"Elizabeth Warren",,41301,"Elizabeth Warren","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
83002,43.50537,-110.786527,1,place,,,,,Jackson,WY,"Teton County",83002,US,"TIGER/Line® dataset from the US Census Bureau",WY0,118th,Hageman,Harriet,1962-10-18,F,Republican,https://hageman.house.gov,"1531 Longworth House Office Building Washington DC 20515-5000",202-225-2311,,,,,,,H001096,,N00049197,,,456951,182961,"Harriet Hageman",,,"Harriet Hageman","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Barrasso,John,1952-07-21,M,Republican,https://www.barrasso.senate.gov,"307 Dirksen Senate Office Building Washington DC 20510",202-224-6441,https://www.barrasso.senate.gov/public/index.cfm/contact-form,http://www.barrasso.senate.gov/public/index.cfm?FuseAction=Rss.Feed,SenJohnBarrasso,johnbarrasso,barrassowyo,UC80PfiCAB2Fe1MFayWlR6GQ,B001261,01881,N00006236,S317,1024777,412251,52662,"John Barrasso",,40707,"John Barrasso","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Lummis,Cynthia,1954-09-10,F,Republican,https://www.lummis.senate.gov,"127A Russell Senate Office Building Washington DC 20510",202-224-3424,https://www.lummis.senate.gov/contact/contact-form/,,SenLummis,,,,L000571,01960,N00029788,S410,1031365,412294,15546,"Cynthia Lummis",,20953,"Cynthia Lummis","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
91201,34.17051,-118.289463,1,place,,,,,Glendale,CA,"Los Angeles County",91201,US,"TIGER/Line® dataset from the US Census Bureau",CA30,118th,Schiff,Adam,1960-06-22,M,Democrat,https://schiff.house.gov,"2309 Rayburn House Office Building Washington DC 20515-0530",202-225-4176,,http://schiff.house.gov/common/rss/?rss=49,RepAdamSchiff,RepAdamSchiff,adamschiff,UCadiUi-KZoFk1K5ZDsluLcA,S001150,01635,N00009585,,90167,400361,9489,"Adam Schiff",,20104,"Adam Schiff","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Padilla,Alejandro,1973-03-22,M,Democrat,https://www.padilla.senate.gov,"331 Hart Senate Office Building Washington DC 20510",202-224-3553,https://www.padilla.senate.gov/contact/,,SenAlexPadilla,,,,P000145,,N00047888,S413,,456856,59742,"Alex Padilla",,,"Alex Padilla","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Butler,Laphonza,1979-05-11,F,Democrat,https://www.butler.senate.gov,"112 Hart Senate Office Building Washington DC 20510",202-224-3841,https://www.butler.senate.gov/share-your-opinion/,,,,,,B001320,,,S424,,456954,,"Laphonza Butler",,,"Laphonza Butler","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
91204,34.136194,-118.260934,1,place,,,,,Glendale,CA,"Los Angeles County",91204,US,"TIGER/Line® dataset from the US Census Bureau",CA30,118th,Schiff,Adam,1960-06-22,M,Democrat,https://schiff.house.gov,"2309 Rayburn House Office Building Washington DC 20515-0530",202-225-4176,,http://schiff.house.gov/common/rss/?rss=49,RepAdamSchiff,RepAdamSchiff,adamschiff,UCadiUi-KZoFk1K5ZDsluLcA,S001150,01635,N00009585,,90167,400361,9489,"Adam Schiff",,20104,"Adam Schiff","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Padilla,Alejandro,1973-03-22,M,Democrat,https://www.padilla.senate.gov,"331 Hart Senate Office Building Washington DC 20510",202-224-3553,https://www.padilla.senate.gov/contact/,,SenAlexPadilla,,,,P000145,,N00047888,S413,,456856,59742,"Alex Padilla",,,"Alex Padilla","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Butler,Laphonza,1979-05-11,F,Democrat,https://www.butler.senate.gov,"112 Hart Senate Office Building Washington DC 20510",202-224-3841,https://www.butler.senate.gov/share-your-opinion/,,,,,,B001320,,,S424,,456954,,"Laphonza Butler",,,"Laphonza Butler","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
1094,42.358201,-72.140846,1,place,,,,,Wheelwright,MA,"Worcester County",01094,US,"TIGER/Line® dataset from the US Census Bureau",MA2,118th,McGovern,James,1959-11-20,M,Democrat,https://mcgovern.house.gov,"370 Cannon House Office Building Washington DC 20515-2102",202-225-6101,,http://mcgovern.house.gov/common/rss/?rss=15,RepMcGovern,RepJimMcGovern,repjimmcgovern,UCpiUqp2ZF64tXqgR_EQo27g,M000312,01504,N00000179,,45976,400263,552,"Jim McGovern (Massachusetts)",,29729,"Jim McGovern (American politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Markey,Edward,1946-07-11,M,Democrat,https://www.markey.senate.gov,"255 Dirksen Senate Office Building Washington DC 20510",202-224-2742,https://www.markey.senate.gov/contact,,SenMarkey,EdJMarkey,RepMarkey,UCT1ujew5yQy2uMhGrjiKHoA,M000133,00735,N00000270,S369,260,400253,26900,"Ed Markey",,14435,"Ed Markey","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Warren,Elizabeth,1949-06-22,F,Democrat,https://www.warren.senate.gov,"309 Hart Senate Office Building Washington DC 20510",202-224-4543,https://www.warren.senate.gov/?p=email_senator,http://www.warren.senate.gov/rss/?p=hot_topic,SenWarren,senatorelizabethwarren,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,W000817,02182,N00033492,S366,1023023,412542,141272,"Elizabeth Warren",,41301,"Elizabeth Warren","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
83014,43.48605,-110.89372,1,place,,,,,Wilson,WY,"Teton County",83014,US,"TIGER/Line® dataset from the US Census Bureau",WY0,118th,Hageman,Harriet,1962-10-18,F,Republican,https://hageman.house.gov,"1531 Longworth House Office Building Washington DC 20515-5000",202-225-2311,,,,,,,H001096,,N00049197,,,456951,182961,"Harriet Hageman",,,"Harriet Hageman","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Barrasso,John,1952-07-21,M,Republican,https://www.barrasso.senate.gov,"307 Dirksen Senate Office Building Washington DC 20510",202-224-6441,https://www.barrasso.senate.gov/public/index.cfm/contact-form,http://www.barrasso.senate.gov/public/index.cfm?FuseAction=Rss.Feed,SenJohnBarrasso,johnbarrasso,barrassowyo,UC80PfiCAB2Fe1MFayWlR6GQ,B001261,01881,N00006236,S317,1024777,412251,52662,"John Barrasso",,40707,"John Barrasso","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Lummis,Cynthia,1954-09-10,F,Republican,https://www.lummis.senate.gov,"127A Russell Senate Office Building Washington DC 20510",202-224-3424,https://www.lummis.senate.gov/contact/contact-form/,,SenLummis,,,,L000571,01960,N00029788,S410,1031365,412294,15546,"Cynthia Lummis",,20953,"Cynthia Lummis","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
1103,42.103044,-72.590783,1,place,,,,,Springfield,MA,"Hampden County",01103,US,"TIGER/Line® dataset from the US Census Bureau",MA1,118th,Neal,Richard,1949-02-14,M,Democrat,https://neal.house.gov,"372 Cannon House Office Building Washington DC 20515-2101",202-225-5601,,http://neal.house.gov/index.php?format=feed&amp;type=rss,RepRichardNeal,reprichardneal,RepRichardENeal,UCZVtTydu0-MSK6G12GaKA4g,N000015,00854,N00000153,,6103,400291,26895,"Richard Neal",,15616,"Richard Neal","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Markey,Edward,1946-07-11,M,Democrat,https://www.markey.senate.gov,"255 Dirksen Senate Office Building Washington DC 20510",202-224-2742,https://www.markey.senate.gov/contact,,SenMarkey,EdJMarkey,RepMarkey,UCT1ujew5yQy2uMhGrjiKHoA,M000133,00735,N00000270,S369,260,400253,26900,"Ed Markey",,14435,"Ed Markey","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Warren,Elizabeth,1949-06-22,F,Democrat,https://www.warren.senate.gov,"309 Hart Senate Office Building Washington DC 20510",202-224-4543,https://www.warren.senate.gov/?p=email_senator,http://www.warren.senate.gov/rss/?p=hot_topic,SenWarren,senatorelizabethwarren,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,W000817,02182,N00033492,S366,1023023,412542,141272,"Elizabeth Warren",,41301,"Elizabeth Warren","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
